개방자치단체코드,관리번호,시도명,시군구명,관리구역명,관리구역대상지역명,배출장소유형,배출장소,생활쓰레기배출방법,음식물쓰레기배출방법,재활용품배출방법,일시적다량폐기물배출방법,일시적다량폐기물배출장소,생활쓰레기배출요일,음식물쓰레기배출요일,재활용품배출요일,생활쓰레기배출시작시각,생활쓰레기배출종료시각,음식물쓰레기배출시작시각,음식물쓰레기배출종료시각,재활용품배출시작시각,재활용품배출종료시각,일시적다량폐기물배출시작시각,일시적다량폐기물배출종료시각,미수거일,관리부서명,관리부서전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
5450000,202354500000400250,경상남도,산청군,시천면 내대리,시천면 거림마을,거점수거,시천면 내대리 1048-10,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 음식물 전용용기에 넣어 배출(이 경우 문전수거)하거나 규격봉투에 담아 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),월+목,월+목,월+목,20:00,12:00,20:00,12:00,20:00,12:00,09:00,17:00,"화, 금 외 다른 요일 및 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:55,2023-12-20 10:21:35
5450000,202354500000400347,경상남도,산청군,신안면 신기리,신안면 수대/신기마을,거점수거,신안면 신기리 산115-3,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 음식물 전용용기에 넣어 배출(이 경우 문전수거)하거나 규격봉투에 담아 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),화,화,수,20:00,09:00,20:00,09:00,20:00,09:00,09:00,17:00,"수, 목 외 다른 요일 및 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:55,2023-12-20 10:21:36
5450000,202354500000400251,경상남도,산청군,시천면 내대리,시천면 남대마을,거점수거,시천면 내대리 산137-7,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 음식물 전용용기에 넣어 배출(이 경우 문전수거)하거나 규격봉투에 담아 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),월+목,월+목,월+목,20:00,12:00,20:00,12:00,20:00,12:00,09:00,17:00,"화, 금 외 다른 요일 및 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:55,2023-12-20 10:21:35
5450000,202354500000400253,경상남도,산청군,시천면 중산리,시천면 중산마을,거점수거,시천면 중산리 479-13,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 음식물 전용용기에 넣어 배출(이 경우 문전수거)하거나 규격봉투에 담아 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),일+수,월+수,월+목,20:00,12:00,20:00,12:00,09:00,12:00,09:00,17:00,"수, 토, 일 및 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:55,2023-12-20 10:21:35
5450000,202354500000400399,경상남도,산청군,시천면 소재지5,시천면 사리마을,거점수거,시천면 사리 426-6,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 음식물 전용용기에 넣어 배출(이 경우 문전수거)하거나 규격봉투에 담아 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),일+월+화+수+목,일+화+목,일+수+목,20:00,09:00,20:00,09:00,20:00,09:00,09:00,17:00,"토, 일, 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:56,2023-12-20 10:21:36
5450000,202354500000400404,경상남도,산청군,시천면 외공리,"시천면 내공, 후평, 외공마을",거점수거,시천면 외공리 318-6,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 음식물 전용용기에 넣어 배출(이 경우 문전수거)하거나 규격봉투에 담아 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),수,수,월,20:00,12:00,20:00,12:00,20:00,12:00,09:00,17:00,"화, 목 외 다른 요일 및 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:56,2023-12-20 10:21:36
5450000,202354500000400382,경상남도,산청군,단성면 청계리,단성면 진자마을,거점수거,단성면 호암로 522,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 종량제 규격 봉투에 넣어 지정요일에 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),일+수,일+화+목,월,20:00,12:00,20:00,09:00,20:00,09:00,09:00,17:00,"토, 일, 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:56,2023-12-20 10:21:36
5450000,202354500000400302,경상남도,산청군,차황면 양곡,양곡마을 등,거점수거,차황면 양곡리 541-1,"종량제 규격 봉투에 넣어
지정요일에 배출","물기를 줄여 종량제 규격 봉투에 넣어
지정요일에 배출","투명한 비닐봉투
(또는 재활용 수거망, 전용봉투 사용)에 담거거나 끈으로 묶어서 배출","읍면에서 배출확인서를 발급 후
 개인차량을 이용하여 처리장으로 반입","산청농촌폐기물종합처리시설
(생비량면 화현리 소재)",월,월,월,20:00,09:00,20:00,09:00,20:00,09:00,09:00,17:00,화요일 외 다른 요일 및 공휴일,환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:56,2023-12-20 10:21:36
5450000,202354500000400332,경상남도,산청군,금서면 화계마을,금서면 화계마을,거점수거,금서면 화계리 185-19(수집장 울타리),종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 종량제 규격 봉투에 넣어 지정요일에 배출,"투명한 비닐봉투
(또는 재활용 수거망, 전용봉투 사용)에 담거거나 끈으로 묶어서 배출","읍면에서 배출확인서를 발급 후
개인차량을 이용하여 처리장으로 반입","산청농촌폐기물종합처리시설
(생비량면 화현리 소재)",일+수,일+수,수,20:00,09:00,20:00,09:00,20:00,09:00,09:00,17:00,"월, 목요일 외 다른 요일 및 공휴일(재활용품은 목요일만 수거)",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:56,2023-12-20 10:21:36
5450000,202354500000400218,경상남도,산청군,생비량면 사대,사대마을 등,거점수거,생비량면 화현리 918-1,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 종량제 규격 봉투에 넣어 지정요일에 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),목,목,화,20:00,12:00,20:00,12:00,20:00,09:00,09:00,17:00,수요일 또는 금요일 외 다른 요일 및 공휴일,환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:55,2023-12-20 10:21:35
5450000,202354500000400269,경상남도,산청군,산청읍 소재지8,사거마을 등,거점수거,산청읍 웅석봉로68번길 11(사거마을 재활용동네마당),"종량제 규격 봉투에 넣어
지정요일에 배출",물기를 줄여 음식물 전용용기에 넣어 배출(이 경우 문전수거)하거나 규격봉투에 담아 배출,"투명한 비닐봉투
(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출","읍면에서 배출확인서를 발급 후
 개인차량을 이용하여 처리장으로 반입","산청농촌폐기물종합처리시설
(생비량면 화현리 소재)",일+월+화+수+목,일+화+목,월+수,20:00,06:00,20:00,06:00,20:00,06:00,09:00,17:00,"토, 일, 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:56,2023-12-20 10:21:35
5450000,202354500000400375,경상남도,산청군,단성면 묵곡리,단성면 묵상마을,거점수거,단성면 묵곡리 933,종량제 규격 봉투에 넣어 지정요일에 배출,물기를 줄여 종량제 규격 봉투에 넣어 지정요일에 배출,"투명한 비닐봉투(또는 재활용 수거망, 전용봉투 사용)에 담거나 끈으로 묶어서 배출",읍면에서 배출확인서를 발급 후 개인차량을 이용하여 처리장으로 반입,산청농촌폐기물종합처리시설(생비량면 화현리 소재),월,일+화+목,일,20:00,12:00,20:00,09:00,20:00,09:00,09:00,17:00,"토, 일, 공휴일",환경위생과,055-970-7132,2023-06-30,I,2026-03-26 22:36:56,2023-12-20 10:21:36
5460000,202454600000400002,경상남도,함양군,생활쓰레기 배출지점,함양군,기타,"함양군 혼합수거(함양읍/안의면 시가지 - 문전수거, 그 외 지역 - 거점수거)","불연성, 가연성을 분류하여 종량제 봉투에 담아 묶은 후 지정된 장소(배출지점)에 배출","함양읍 시가지 및 그 외 지역(음식점, 다가구주택) : 수거용기에 납부칩을 부착하여 문전 배출, 그 외 지역(주택) : 음식물류 종량제 봉투에 담아 묶어 지정된 장소에 배출","(페트병, 플라스틱용기, 병, 철캔 등 용기류) 내용물 제거, 헹굼, 부착물제거 후 성상별로 구분하여 배출, 그 외 : 「함양군 폐기물관리에 관한 조례」 별표2  참고",-,-,일+월+화+수+목+금,일+월+화+수+목+금,일+월+화+수+목+금,18:00,06:00,18:00,06:00,18:00,06:00,,,토요일 오후 ~ 일요일,함양군 환경정책과,055-960-6130,2026-05-22,U,2026-05-23 03:03:03,2026-05-22 15:08:43
5470000,202054700000400006,경상남도,거창군,거창군,남상면+신원면,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,수,수,수,20:00,05:00,20:00,05:00,20:00,05:00,09:00,17:00,명절(설 및 추석)+임시공휴일,환경과,055-940-3503,2024-01-26,I,2026-03-11 01:24:41,2024-01-28 11:19:27
5470000,202054700000400003,경상남도,거창군,거창군,면소재지,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,월+화+수+목+금+토,월+화+수+목+금+토,화+목,20:00,05:00,20:00,05:00,20:00,05:00,09:00,17:00,명절(설 및 추석)+임시공휴일,환경과,055-940-3503,2024-01-26,I,2026-03-11 01:24:41,2024-01-28 11:20:29
5470000,202054700000400005,경상남도,거창군,거창군,마리면+위천면+남하면,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,화,화,화,20:00,05:00,20:00,05:00,20:00,05:00,09:00,17:00,명절(설 및 추석)+임시공휴일,환경과,055-940-3503,2024-01-26,I,2026-03-11 01:24:41,2024-01-28 11:19:51
5470000,202054700000400008,경상남도,거창군,거창군,주상면+웅양면,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,금,금,금,20:00,05:00,20:00,05:00,20:00,05:00,09:00,17:00,명절(설 및 추석)+임시공휴일,환경과,055-940-3503,2024-01-26,I,2026-03-11 01:24:41,2024-01-28 11:18:40
5470000,202054700000400001,경상남도,거창군,거창군,읍시가지,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 전용용기에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,일+월+화+수+목+금+토,토+금+목+수+화+월+일,일+월+화+수+목+금+토,20:00,05:00,20:00,05:00,20:00,05:00,09:00,17:00,명절(설 및 추석)+임시공휴일,환경과,055-940-3503,2024-01-26,I,2026-03-11 01:24:41,2024-01-28 11:21:21
5470000,202054700000400002,경상남도,거창군,거창군,읍변두리,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 전용용기에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,월+목,월+목,화,20:00,05:00,20:00,05:00,20:00,05:00,09:00,17:00,명절(설 및 추석)+임시공휴일,환경과,055-940-3503,2024-01-26,I,2026-03-11 01:24:41,2024-01-28 11:20:43
5470000,202054700000400007,경상남도,거창군,거창군,가조면+가북면,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,목,목,목,20:00,05:00,20:00,05:00,20:00,05:00,09:00,17:00,명절(설 및 추석)+임시공휴일,환경과,055-940-3503,2024-01-26,I,2026-03-11 01:24:41,2024-01-28 11:19:09
5470000,202054700000400004,경상남도,거창군,거창군,고제면+북상면,문전수거,집앞,규격봉투에 넣어 지정된 요일에 배출,물기를 최대한 줄여 음식물만 전용봉투에 넣어 배출,투명한 비닐봉투에 담아 지정된 요일에 배출,읍면주민센터에서 배출확인서를 발급 후 개인차량을 이용하여 지정된 장소에 배출,거창군매립장,월,월,월,20:00,05:00,20:00,05:00,20:00,05:00,09:00,17:00,명절(설 및 추석)+임시공휴일,환경과,055-940-3503,2024-01-26,I,2026-03-11 01:24:41,2024-01-28 11:20:12
5480000,202454800000400018,경상남도,합천군,합천읍,파티마통증의학앞[이화로터리],거점수거,경상남도 합천군 합천읍 합천리 413-8,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 합천읍 합천리 413-8,월+화+목+금+토,월+화+목+금+토,수,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,일요일,합천읍 환경개발담당,055-930-5332,2024-01-15,I,2025-12-15 16:20:32,2024-01-15 20:01:29
5480000,202454800000400310,경상남도,합천군,적중면,누하마을,거점수거,경상남도 합천군 적중면 누하길 25,종량제봉투,종량제봉투 및 음식물종량제 납부필증,투명한 봉투 및 그물망,종량제봉투,경상남도 합천군 적중면 누하길 25,화,화,화,20:00,04:00,20:00,04:00,20:00,04:00,20:00,04:00,토+일,적중면 환경개발담당,055-930-5741,2024-01-15,I,2025-12-15 16:20:32,2024-01-15 20:01:31
